Intern L1;Intern L2;Intern ID;Ensiffrig SNI;Tvåsiffrig SNI;Tresiffrig SNI;Fyrsiffrig SNI;Femsiffrig SNI
7. Detaljhandel;7.14 Övrig butikverksamhet;33;"G Handel; reparation av motorfordon och motorcyklar";47. Detaljhandel utom med motorfordon och motorcyklar;47.9 Detaljhandel ej i butik, på torg eller marknad;47.91 Postorderhandel och detaljhandel på Internet;47.917 Auktioner på Internet
7. Detaljhandel;7.14 Övrig butikverksamhet;33;"G Handel; reparation av motorfordon och motorcyklar";47. Detaljhandel utom med motorfordon och motorcyklar;47.9 Detaljhandel ej i butik, på torg eller marknad;47.91 Postorderhandel och detaljhandel på Internet;47.919 Postorderhandel och detaljhandel på Internet med övriga varor
7. Detaljhandel;7.14 Övrig butikverksamhet;33;"G Handel; reparation av motorfordon och motorcyklar";47. Detaljhandel utom med motorfordon och motorcyklar;47.9 Detaljhandel ej i butik, på torg eller marknad;47.99 Övrig detaljhandel ej i butik, på torg eller marknad;47.991 Provisionsdetaljhandel (ej auktioner)
7. Detaljhandel;7.14 Övrig butikverksamhet;33;"G Handel; reparation av motorfordon och motorcyklar";47. Detaljhandel utom med motorfordon och motorcyklar;47.9 Detaljhandel ej i butik, på torg eller marknad;47.99 Övrig detaljhandel ej i butik, på torg eller marknad;47.992 Ambulerande och tillfällig handel med livsmedel
7. Detaljhandel;7.14 Övrig butikverksamhet;33;"G Handel; reparation av motorfordon och motorcyklar";47. Detaljhandel utom med motorfordon och motorcyklar;47.9 Detaljhandel ej i butik, på torg eller marknad;47.99 Övrig detaljhandel ej i butik, på torg eller marknad;47.993 Ambulerande och tillfällig handel med övriga varor
7. Detaljhandel;7.14 Övrig butikverksamhet;33;"G Handel; reparation av motorfordon och motorcyklar";47. Detaljhandel utom med motorfordon och motorcyklar;47.9 Detaljhandel ej i butik, på torg eller marknad;47.99 Övrig detaljhandel ej i butik, på torg eller marknad;47.994 Auktioner ej i butik eller på Internet
7. Detaljhandel;7.14 Övrig butikverksamhet;33;"G Handel; reparation av motorfordon och motorcyklar";47. Detaljhandel utom med motorfordon och motorcyklar;47.9 Detaljhandel ej i butik, på torg eller marknad;47.99 Övrig detaljhandel ej i butik, på torg eller marknad;47.999 Övrig detaljhandel ej i butik
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;"49. Landtransport; transport i rörsystem";49.1 Järnvägstransport, passagerartrafik;49.10 Järnvägstransport, passagerartrafik;49.100 Järnvägstransport, passagerartrafik
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;"49. Landtransport; transport i rörsystem";49.2 Järnvägstransport, godstrafik;49.20 Järnvägstransport, godstrafik;49.200 Järnvägstransport, godstrafik
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;"49. Landtransport; transport i rörsystem";49.3 Annan landtransport, passagerartrafik;49.31 Kollektivtrafik;49.311 Linjebussverksamhet
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;"49. Landtransport; transport i rörsystem";49.3 Annan landtransport, passagerartrafik;49.31 Kollektivtrafik;49.319 Övrig kollektivtrafik
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;"49. Landtransport; transport i rörsystem";49.3 Annan landtransport, passagerartrafik;49.32 Taxitrafik;49.320 Taxitrafik
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;"49. Landtransport; transport i rörsystem";49.3 Annan landtransport, passagerartrafik;49.39 Annan landtransport av passagerare;49.390 Annan landtransport av passagerare
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;"49. Landtransport; transport i rörsystem";49.4 Vägtransport, godstrafik och flyttjänster;49.41 Vägtransport, godstrafik;49.410 Vägtransport, godstrafik
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;"49. Landtransport; transport i rörsystem";49.4 Vägtransport, godstrafik och flyttjänster;49.42 Flyttjänster;49.420 Flyttjänster
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;"49. Landtransport; transport i rörsystem";49.5 Transport i rörsystem;49.50 Transport i rörsystem;49.500 Transport i rörsystem
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;50. Sjötransport;50.1 Havs- och kustsjöfart, passagerartrafik;50.10 Havs- och kustsjöfart, passagerartrafik;50.101 Reguljär sjötrafik över hav och kust av passagerare
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;50. Sjötransport;50.1 Havs- och kustsjöfart, passagerartrafik;50.10 Havs- och kustsjöfart, passagerartrafik;50.102 Icke reguljär sjötrafik över hav och kust av passagerare
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;50. Sjötransport;50.2 Havs- och kustsjöfart, godstrafik;50.20 Havs- och kustsjöfart, godstrafik;50.201 Reguljär sjötrafik över hav och kust av gods
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;50. Sjötransport;50.2 Havs- och kustsjöfart, godstrafik;50.20 Havs- och kustsjöfart, godstrafik;50.202 Icke reguljär sjötrafik över hav och kust av gods
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;50. Sjötransport;50.3 Sjöfart på inre vattenvägar, passagerartrafik;50.30 Sjöfart på inre vattenvägar, passagerartrafik;50.301 Reguljär sjötrafik på inre vattenvägar av passagerare
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;50. Sjötransport;50.3 Sjöfart på inre vattenvägar, passagerartrafik;50.30 Sjöfart på inre vattenvägar, passagerartrafik;50.302 Icke reguljär sjötrafik på inre vattenvägar av passagerare
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;50. Sjötransport;50.4 Sjöfart på inre vattenvägar, godstrafik;50.40 Sjöfart på inre vattenvägar, godstrafik;50.401 Reguljär sjötrafik på inre vattenvägar av gods
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;50. Sjötransport;50.4 Sjöfart på inre vattenvägar, godstrafik;50.40 Sjöfart på inre vattenvägar, godstrafik;50.402 Icke reguljär sjötrafik på inre vattenvägar av gods
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;51. Lufttransport;51.1 Lufttransport, passagerartrafik;51.10 Lufttransport, passagerartrafik;51.101 Reguljär lufttransport av passagerare
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;51. Lufttransport;51.1 Lufttransport, passagerartrafik;51.10 Lufttransport, passagerartrafik;51.102 Icke reguljär lufttransport av passagerare
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;51. Lufttransport;51.2 Lufttransport, godstrafik och rymdfart;51.21 Lufttransport, godstrafik;51.211 Reguljär lufttransport av gods
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;51. Lufttransport;51.2 Lufttransport, godstrafik och rymdfart;51.21 Lufttransport, godstrafik;51.212 Icke reguljär lufttransport av gods
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;51. Lufttransport;51.2 Lufttransport, godstrafik och rymdfart;51.22 Rymdfart;51.220 Rymdfart
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;52. Magasinering och stödtjänster till transport;52.1 Magasinering och varulagring;52.10 Magasinering och varulagring;52.100 Magasinering och varulagring
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;52. Magasinering och stödtjänster till transport;52.2 Stödtjänster till transport;52.21 Stödtjänster till landtransport;52.211 Bärgning för landtransport
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;52. Magasinering och stödtjänster till transport;52.2 Stödtjänster till transport;52.21 Stödtjänster till landtransport;52.219 Övriga stödtjänster till landtransport
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;52. Magasinering och stödtjänster till transport;52.2 Stödtjänster till transport;52.22 Stödtjänster till sjötransport;52.220 Stödtjänster till sjötransport
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;52. Magasinering och stödtjänster till transport;52.2 Stödtjänster till transport;52.23 Stödtjänster till lufttransport;52.230 Stödtjänster till lufttransport
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;52. Magasinering och stödtjänster till transport;52.2 Stödtjänster till transport;52.24 Godshantering;52.241 Hamngodshantering
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;52. Magasinering och stödtjänster till transport;52.2 Stödtjänster till transport;52.24 Godshantering;52.249 Övrig godshantering
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;52. Magasinering och stödtjänster till transport;52.2 Stödtjänster till transport;52.29 Övriga stödtjänster till transport;52.290 Övriga stödtjänster till transport
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;53. Post- och kurirverksamhet;53.1 Postbefordran via nationella posten;53.10 Postbefordran via nationella posten;53.100 Postbefordran via nationella posten
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;53. Post- och kurirverksamhet;53.2 Annan postbefordran samt kurirverksamhet;53.20 Annan postbefordran samt kurirverksamhet;53.201 Annan postbefordran
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;53. Post- och kurirverksamhet;53.2 Annan postbefordran samt kurirverksamhet;53.20 Annan postbefordran samt kurirverksamhet;53.202 Bud- och kurirverksamhet
8. Transport och logistik;8.1 Övrig transport och logistik;34;H Transport och magasinering;53. Post- och kurirverksamhet;53.2 Annan postbefordran samt kurirverksamhet;53.20 Annan postbefordran samt kurirverksamhet;53.203 Tidningsdistribution
9. HoReCa;9.5 Hotell;39;I Hotell- och restaurangverksamhet;55. Hotell- och logiverksamhet;55.1 Hotellverksamhet;55.10 Hotellverksamhet;55.101 Hotellverksamhet med restaurangrörelse
9. HoReCa;9.5 Hotell;39;I Hotell- och restaurangverksamhet;55. Hotell- och logiverksamhet;55.1 Hotellverksamhet;55.10 Hotellverksamhet;55.102 Drift av konferensanläggningar
9. HoReCa;9.5 Hotell;39;I Hotell- och restaurangverksamhet;55. Hotell- och logiverksamhet;55.1 Hotellverksamhet;55.10 Hotellverksamhet;55.103 Hotellverksamhet utan restaurangrörelse
9. HoReCa;9.3 Camping;37;I Hotell- och restaurangverksamhet;55. Hotell- och logiverksamhet;55.2 Semesterbostäder och annan korttidsinkvartering;55.20 Semesterbostäder och annan korttidsinkvartering;55.201 Vandrarhemsverksamhet
9. HoReCa;9.3 Camping;37;I Hotell- och restaurangverksamhet;55. Hotell- och logiverksamhet;55.2 Semesterbostäder och annan korttidsinkvartering;55.20 Semesterbostäder och annan korttidsinkvartering;55.202 Stugbyverksamhet m.m.
9. HoReCa;9.3 Camping;37;I Hotell- och restaurangverksamhet;55. Hotell- och logiverksamhet;55.3 Campingplatsverksamhet;55.30 Campingplatsverksamhet;55.300 Campingplatsverksamhet
9. HoReCa;9.3 Camping;37;I Hotell- och restaurangverksamhet;55. Hotell- och logiverksamhet;55.9 Annan logiverksamhet;55.90 Annan logiverksamhet;55.900 Annan logiverksamhet
9. HoReCa;9.6 Restaurang;40;I Hotell- och restaurangverksamhet;56. Restaurang-, catering- och barverksamhet;56.1 Restaurangverksamhet;56.10 Restaurangverksamhet;56.100 Restaurangverksamhet
9. HoReCa;9.4 Catering;38;I Hotell- och restaurangverksamhet;56. Restaurang-, catering- och barverksamhet;56.2 Cateringverksamhet;56.21 Cateringverksamhet vid enskilda evenemang;56.210 Cateringverksamhet vid enskilda evenemang
9. HoReCa;9.6 Restaurang;40;I Hotell- och restaurangverksamhet;56. Restaurang-, catering- och barverksamhet;56.2 Cateringverksamhet;56.29 Annan catering- och centralköksverksamhet;56.291 Drift av personalmatsalar
9. HoReCa;9.4 Catering;38;I Hotell- och restaurangverksamhet;56. Restaurang-, catering- och barverksamhet;56.2 Cateringverksamhet;56.29 Annan catering- och centralköksverksamhet;56.292 Centralköksverksamhet för sjukhus
9. HoReCa;9.4 Catering;38;I Hotell- och restaurangverksamhet;56. Restaurang-, catering- och barverksamhet;56.2 Cateringverksamhet;56.29 Annan catering- och centralköksverksamhet;56.293 Centralköksverksamhet för skolor, omsorgs- och andra institutioner
9. HoReCa;9.4 Catering;38;I Hotell- och restaurangverksamhet;56. Restaurang-, catering- och barverksamhet;56.2 Cateringverksamhet;56.29 Annan catering- och centralköksverksamhet;56.294 Cateringverksamhet för transportsektorn
9. HoReCa;9.4 Catering;38;I Hotell- och restaurangverksamhet;56. Restaurang-, catering- och barverksamhet;56.2 Cateringverksamhet;56.29 Annan catering- och centralköksverksamhet;56.299 Övrig cateringverksamhet
9. HoReCa;9.1 Bar & nattklubb;35;I Hotell- och restaurangverksamhet;56. Restaurang-, catering- och barverksamhet;56.3 Barverksamhet;56.30 Barverksamhet;56.300 Barverksamhet
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;J Informations- och kommunikationsverksamhet;58. Förlagsverksamhet;58.1 Utgivning av böcker och tidskrifter och annan förlagsverksamhet;58.11 Bokutgivning;58.110 Bokutgivning
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;J Informations- och kommunikationsverksamhet;58. Förlagsverksamhet;58.1 Utgivning av böcker och tidskrifter och annan förlagsverksamhet;58.12 Publicering av kataloger och sändlistor;58.120 Publicering av kataloger och sändlistor
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;J Informations- och kommunikationsverksamhet;58. Förlagsverksamhet;58.1 Utgivning av böcker och tidskrifter och annan förlagsverksamhet;58.13 Tidningsutgivning;58.131 Dagstidningsutgivning
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;J Informations- och kommunikationsverksamhet;58. Förlagsverksamhet;58.1 Utgivning av böcker och tidskrifter och annan förlagsverksamhet;58.13 Tidningsutgivning;58.132 Annonstidningsutgivning
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;J Informations- och kommunikationsverksamhet;58. Förlagsverksamhet;58.1 Utgivning av böcker och tidskrifter och annan förlagsverksamhet;58.14 Utgivning av tidskrifter;58.140 Utgivning av tidskrifter
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;J Informations- och kommunikationsverksamhet;58. Förlagsverksamhet;58.1 Utgivning av böcker och tidskrifter och annan förlagsverksamhet;58.19 Annan förlagsverksamhet;58.190 Annan förlagsverksamhet
